ID,Country,Region,construction_period_start,construction_period_end,steel,copper,aluminum,unspecified_metal,metal_based,wood,paper_cardboard,straw,biomass_based,concrete,cement,aggregates,concrete_based,brick,mortar_plaster,mineral_fill,plaster_board_gypsum,brick_wall_based,Adobe,Asphalt,Bitumen,natural_stone,cement_asbestos,Clay,siding_unspecified,Ceramics,Glass,Plastics,Polystyrene,PVC,Lineoleum,Carpet,Heraklith,Mineral_wool,insulation_unspecified,other_unspecified_material,other_minerals,total_mi,building_description,no_floors,Occupation,building_type,measurement_type,urban_rural,floor_area_type,Authors,publication_year,publication_title,publication_outlet,copyright,DOI,URL,comment_scope,comment_conversion,comment_aggregation,comment_primary,comment_secondary,data_entry,global_region,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,Notes..population_0,population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
237,Sweden,NA,1890,1901,36,NA,NA,NA,36,70,NA,NA,70,126,NA,468,594,845,NA,NA,NA,845,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1548,brick,6,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5156,NA,0.657,2520,3550,NULL,NULL
238,Sweden,NA,1890,1901,23,NA,NA,NA,23,79,NA,NA,79,56,NA,416,472,936,NA,NA,NA,936,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1512,brick,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5156,NA,0.657,2520,3550,NULL,NULL
239,Sweden,NA,1900,1911,38,NA,NA,NA,38,61,NA,NA,61,238,NA,297,535,993,NA,NA,NA,993,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1630,brick,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5117,NA,5542,NA,0.657,3438,4516,NULL,NULL
240,Sweden,NA,1910,1921,30,NA,NA,NA,30,72,NA,NA,72,154,NA,375,529,836,NA,NA,NA,836,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1470,brick,7,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5499,NA,5929,NA,0.657,4476,4166,NULL,NULL
241,Sweden,NA,1920,1931,24,NA,NA,NA,24,55.5,NA,NA,55.5,174,NA,205,379,605,NA,0.3,NA,605.3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1066.8,brick,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
242,Sweden,NA,1920,1931,102,NA,NA,NA,102,49,NA,NA,49,328,NA,73,401,682,NA,165,NA,847,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1401,brick,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
243,Sweden,NA,1930,1941,57,NA,NA,NA,57,57,NA,NA,57,220,NA,,220,433,NA,123,NA,556,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,894,brick,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,6131,NA,6389,NA,0.657,5291,6037,NULL,NULL
244,Sweden,NA,1930,1941,79,NA,NA,NA,79,58,NA,NA,58,319,NA,42,361,606,NA,131,NA,737,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,1240,brick,4,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,6131,NA,6389,NA,0.657,5291,6037,NULL,NULL
245,Sweden,NA,1940,1950,198,NA,NA,NA,198,42,NA,NA,42,567,NA,29,596,456,NA,69,NA,525,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,1365,brick,4,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4100.45025,4278.88775,71.1750025,44.6349975,410335,6356,NA,7014,NA,0.657,6206,8816,NULL,NULL
246,Sweden,NA,1940,1950,135,NA,NA,NA,135,22,NA,NA,22,434,NA,0,434,527,NA,109,NA,636,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,1231,brick,7,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4100.45025,4278.88775,71.1750025,44.6349975,410335,6356,NA,7014,NA,0.657,6206,8816,NULL,NULL
247,Sweden,NA,1940,1961,132,NA,NA,NA,132,33,NA,NA,33,775,NA,23,798,12,NA,69,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1046,concrete,4,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4100.45025,4166.3575,71.1750025,31.1125,410335,6356,NA,7520,0.657,0.725,6206,12106,NULL,NULL
248,Sweden,NA,1940,1961,80,NA,NA,NA,80,22,NA,NA,22,568,NA,0,568,246,NA,104,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,1025,concrete,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4100.45025,4166.3575,71.1750025,31.1125,410335,6356,NA,7520,0.657,0.725,6206,12106,NULL,NULL
249,Sweden,NA,1950,1961,14,NA,NA,NA,14,10,NA,NA,10,719,NA,,719,,NA,77,9,86,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,9,838,concrete,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4278.88775,4166.3575,44.6349975,31.1125,410335,7014,NA,7520,0.657,0.725,8816,12106,NULL,NULL
250,Sweden,NA,1960,1971,133,NA,NA,NA,133,23,NA,NA,23,589,NA,,589,126,NA,NA,10,136,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15,NA,NA,17,898,concrete,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4484.40775,4416.19,38.38,80.5325,410335,7480,NA,8098,0.725,0.81,11391,18313,NULL,NULL
251,Sweden,NA,1960,1971,130,NA,NA,NA,130,7.9,NA,NA,7.9,940,NA,59,999,,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,8,NA,NA,12,1149.9,concrete,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4484.40775,4416.19,38.38,80.5325,410335,7480,NA,8098,0.725,0.81,11391,18313,NULL,NULL
252,Sweden,NA,1960,1971,180,NA,NA,NA,180,22,NA,NA,22,746,NA,7,753,,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.5,NA,NA,NA,NA,7,NA,NA,10.5,973.5,concrete,4,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4484.40775,4416.19,38.38,80.5325,410335,7480,NA,8098,0.725,0.81,11391,18313,NULL,NULL
